dataset,record_id,issue_type,matched_area_ids,expected_area_id,longitude,latitude
census_tract_centroids,4620755.01,unmatched_outside_study_area,,,-74.010844,45.354857
census_tract_centroids,4620856.00,unmatched_outside_study_area,,,-73.410716,45.527121
census_tract_centroids,4620859.00,unmatched_outside_study_area,,,-73.456188,45.473824
census_tract_centroids,4620861.00,unmatched_outside_study_area,,,-73.484389,45.491004
census_tract_centroids,4620862.00,unmatched_outside_study_area,,,-73.494979,45.481593
census_tract_centroids,4620864.00,unmatched_outside_study_area,,,-73.512491,45.509095
census_tract_centroids,4620865.00,unmatched_outside_study_area,,,-73.495122,45.508018
census_tract_centroids,4620866.00,unmatched_outside_study_area,,,-73.494144,45.497738
census_tract_centroids,4620867.00,unmatched_outside_study_area,,,-73.476431,45.501335
census_tract_centroids,4620869.00,unmatched_outside_study_area,,,-73.449797,45.511045
census_tract_centroids,4620872.00,unmatched_outside_study_area,,,-73.482818,45.51045
census_tract_centroids,4620874.00,unmatched_outside_study_area,,,-73.474617,45.532421
census_tract_centroids,4620875.00,unmatched_outside_study_area,,,-73.46723,45.529271
census_tract_centroids,4620878.00,unmatched_outside_study_area,,,-73.486517,45.535805
census_tract_centroids,4620880.00,unmatched_outside_study_area,,,-73.498062,45.526243
census_tract_centroids,4620882.00,unmatched_outside_study_area,,,-73.49952,45.515503
census_tract_centroids,4620883.00,unmatched_outside_study_area,,,-73.513955,45.518366
census_tract_centroids,4620885.00,unmatched_outside_study_area,,,-73.500432,45.543503
census_tract_centroids,4620900.00,unmatched_outside_study_area,,,-73.216165,45.555877
census_tract_centroids,4620902.00,unmatched_outside_study_area,,,-73.233051,45.547179
census_tract_centroids,4621000.00,unmatched_outside_study_area,,,-73.48358,45.849485
census_tract_centroids,4621001.00,unmatched_outside_study_area,,,-73.507043,45.848199
census_tract_centroids,4621002.00,unmatched_outside_study_area,,,-73.327857,45.745997
census_tract_centroids,4621003.00,unmatched_outside_study_area,,,-74.192446,45.30735
census_tract_centroids,4621004.00,unmatched_outside_study_area,,,-74.237442,45.271798
census_tract_centroids,4621005.00,unmatched_outside_study_area,,,-74.27861,45.247453
census_tract_centroids,4620704.08,unmatched_outside_study_area,,,-73.879576,45.623229
census_tract_centroids,4620704.09,unmatched_outside_study_area,,,-73.854694,45.628035
census_tract_centroids,4620325.05,unmatched_outside_study_area,,,-73.614745,45.441069
census_tract_centroids,4620325.06,unmatched_outside_study_area,,,-73.60872,45.434782
census_tract_centroids,4620593.01,unmatched_outside_study_area,,,-73.561986,45.598955
census_tract_centroids,4620593.02,unmatched_outside_study_area,,,-73.55232,45.594009
census_tract_centroids,4620413.01,unmatched_outside_study_area,,,-73.692291,45.500966
census_tract_centroids,4620413.02,unmatched_outside_study_area,,,-73.687175,45.496585
census_tract_centroids,4620187.03,unmatched_outside_study_area,,,-73.562163,45.551414
census_tract_centroids,4620187.04,unmatched_outside_study_area,,,-73.565701,45.544886
census_tract_centroids,4620929.01,unmatched_outside_study_area,,,-73.198836,45.543779
census_tract_centroids,4620929.02,unmatched_outside_study_area,,,-73.215474,45.535348
census_tract_centroids,4620855.03,unmatched_outside_study_area,,,-73.350549,45.518748
census_tract_centroids,4620855.04,unmatched_outside_study_area,,,-73.343172,45.502501
census_tract_centroids,4620677.09,unmatched_outside_study_area,,,-73.419978,45.770463
census_tract_centroids,4620677.10,unmatched_outside_study_area,,,-73.409748,45.777773
census_tract_centroids,4620777.01,unmatched_outside_study_area,,,-73.922347,45.292228
census_tract_centroids,4620777.02,unmatched_outside_study_area,,,-73.855082,45.281314
census_tract_centroids,4620643.01,unmatched_outside_study_area,,,-73.76904,45.573664
census_tract_centroids,4620643.02,unmatched_outside_study_area,,,-73.75067,45.563552
census_tract_centroids,4620643.03,unmatched_outside_study_area,,,-73.758751,45.556703
census_tract_centroids,4620652.08,unmatched_outside_study_area,,,-73.794852,45.531188
census_tract_centroids,4620652.09,unmatched_outside_study_area,,,-73.788035,45.525048
census_tract_centroids,4620656.03,unmatched_outside_study_area,,,-73.822971,45.560774
census_tract_centroids,4620656.04,unmatched_outside_study_area,,,-73.842018,45.566612
census_tract_centroids,4620659.08,unmatched_outside_study_area,,,-73.793766,45.6002
census_tract_centroids,4620659.09,unmatched_outside_study_area,,,-73.796042,45.593343
census_tract_centroids,4620661.03,unmatched_outside_study_area,,,-73.720356,45.658117
census_tract_centroids,4620661.04,unmatched_outside_study_area,,,-73.750313,45.634085
census_tract_centroids,4620804.01,unmatched_outside_study_area,,,-73.754282,45.356264
census_tract_centroids,4620804.02,unmatched_outside_study_area,,,-73.780742,45.332192
census_tract_centroids,4620701.01,unmatched_outside_study_area,,,-73.770248,45.678249
census_tract_centroids,4620701.02,unmatched_outside_study_area,,,-73.758942,45.667646
census_tract_centroids,4620758.03,unmatched_outside_study_area,,,-74.197074,45.419991
census_tract_centroids,4620758.04,unmatched_outside_study_area,,,-74.180886,45.400018
census_tract_centroids,4620758.05,unmatched_outside_study_area,,,-74.147009,45.401367
census_tract_centroids,4620758.06,unmatched_outside_study_area,,,-74.113006,45.394385
census_tract_centroids,4620740.01,unmatched_outside_study_area,,,-74.255659,45.764739
census_tract_centroids,4620750.04,unmatched_outside_study_area,,,-73.987471,45.390947
census_tract_centroids,4620903.11,unmatched_outside_study_area,,,-73.360589,45.597556
census_tract_centroids,4620903.12,unmatched_outside_study_area,,,-73.343746,45.58157
census_tract_centroids,4620858.04,unmatched_outside_study_area,,,-73.42335,45.472749
census_tract_centroids,4620858.05,unmatched_outside_study_area,,,-73.393032,45.455097
census_tract_centroids,4620876.06,unmatched_outside_study_area,,,-73.450854,45.52281
census_tract_centroids,4620876.07,unmatched_outside_study_area,,,-73.441233,45.518495
census_tract_centroids,4620750.06,unmatched_outside_study_area,,,-73.964557,45.393644
census_tract_centroids,4620750.07,unmatched_outside_study_area,,,-73.947729,45.386089
census_tract_centroids,4620825.06,unmatched_outside_study_area,,,-73.44533,45.465306
census_tract_centroids,4620825.07,unmatched_outside_study_area,,,-73.435658,45.46022
census_tract_centroids,4620825.08,unmatched_outside_study_area,,,-73.406744,45.438831
census_tract_centroids,4620685.07,unmatched_outside_study_area,,,-73.615331,45.758954
census_tract_centroids,4620684.08,unmatched_outside_study_area,,,-73.587485,45.702234
census_tract_centroids,4620684.09,unmatched_outside_study_area,,,-73.550482,45.711281
census_tract_centroids,4620734.06,unmatched_outside_study_area,,,-74.085663,45.711801
census_tract_centroids,4620734.07,unmatched_outside_study_area,,,-74.039618,45.68623
census_tract_centroids,4620650.04,unmatched_outside_study_area,,,-73.780484,45.539074
census_tract_centroids,4620650.05,unmatched_outside_study_area,,,-73.766885,45.545927
census_tract_centroids,4620681.00,unmatched_outside_study_area,,,-73.359064,45.826592
census_tract_centroids,4620833.00,unmatched_outside_study_area,,,-73.458611,45.340095
census_tract_centroids,4620322.02,unmatched_outside_study_area,,,-73.614525,45.420216
census_tract_centroids,4620325.01,unmatched_outside_study_area,,,-73.633724,45.427568
census_tract_centroids,4620325.02,unmatched_outside_study_area,,,-73.621811,45.428534
census_tract_centroids,4620325.03,unmatched_outside_study_area,,,-73.621852,45.433415
census_tract_centroids,4620326.01,unmatched_outside_study_area,,,-73.619796,45.44746
census_tract_centroids,4620326.02,unmatched_outside_study_area,,,-73.644307,45.433232
census_tract_centroids,4620328.00,unmatched_outside_study_area,,,-73.652732,45.43283
census_tract_centroids,4620520.02,unmatched_outside_study_area,,,-73.79626,45.497577
census_tract_centroids,4620590.01,unmatched_outside_study_area,,,-73.546229,45.617753
census_tract_centroids,4620590.02,unmatched_outside_study_area,,,-73.549999,45.611094
census_tract_centroids,4620591.01,unmatched_outside_study_area,,,-73.543566,45.602469
census_tract_centroids,4620591.02,unmatched_outside_study_area,,,-73.549976,45.603861
census_tract_centroids,4620603.01,unmatched_outside_study_area,,,-73.596387,45.583251
census_tract_centroids,4620603.02,unmatched_outside_study_area,,,-73.599426,45.57695
census_tract_centroids,4620604.01,unmatched_outside_study_area,,,-73.607736,45.593478
census_tract_centroids,4620604.02,unmatched_outside_study_area,,,-73.615079,45.581758
census_tract_centroids,4620605.01,unmatched_outside_study_area,,,-73.583332,45.595848
census_tract_centroids,4620605.02,unmatched_outside_study_area,,,-73.59823,45.593459
census_tract_centroids,4620630.01,unmatched_outside_study_area,,,-73.673508,45.591823
census_tract_centroids,4620630.02,unmatched_outside_study_area,,,-73.681801,45.598598
census_tract_centroids,4620632.01,unmatched_outside_study_area,,,-73.71799,45.600516
census_tract_centroids,4620632.02,unmatched_outside_study_area,,,-73.729769,45.597885
census_tract_centroids,4620638.01,unmatched_outside_study_area,,,-73.703127,45.567475
census_tract_centroids,4620638.02,unmatched_outside_study_area,,,-73.694518,45.565448
census_tract_centroids,4620638.03,unmatched_outside_study_area,,,-73.689834,45.561794
census_tract_centroids,4620646.01,unmatched_outside_study_area,,,-73.740974,45.540234
census_tract_centroids,4620646.02,unmatched_outside_study_area,,,-73.731941,45.544009
census_tract_centroids,4620646.03,unmatched_outside_study_area,,,-73.727499,45.538779
census_tract_centroids,4620650.01,unmatched_outside_study_area,,,-73.766659,45.538169
census_tract_centroids,4620650.02,unmatched_outside_study_area,,,-73.755931,45.542962
census_tract_centroids,4620652.01,unmatched_outside_study_area,,,-73.7938,45.519571
census_tract_centroids,4620700.01,unmatched_outside_study_area,,,-73.628717,45.697225
census_tract_centroids,4620756.02,unmatched_outside_study_area,,,-74.206492,45.44729
census_tract_centroids,4620757.00,unmatched_outside_study_area,,,-74.155075,45.456118
census_tract_centroids,4620775.00,unmatched_outside_study_area,,,-73.799035,45.342687
census_tract_centroids,4620825.02,unmatched_outside_study_area,,,-73.450899,45.47073
census_tract_centroids,4620825.03,unmatched_outside_study_area,,,-73.461275,45.47591
census_tract_centroids,4620825.04,unmatched_outside_study_area,,,-73.479859,45.469335
census_tract_centroids,4620740.03,unmatched_outside_study_area,,,-74.143948,45.759843
census_tract_centroids,4620827.02,unmatched_outside_study_area,,,-73.496893,45.416768
census_tract_centroids,4620852.02,unmatched_outside_study_area,,,-73.266361,45.400772
census_tract_centroids,4620857.01,unmatched_outside_study_area,,,-73.417194,45.495203
census_tract_centroids,4620857.02,unmatched_outside_study_area,,,-73.422985,45.493049
census_tract_centroids,4620868.01,unmatched_outside_study_area,,,-73.458673,45.495056
census_tract_centroids,4620868.02,unmatched_outside_study_area,,,-73.468234,45.495334
census_tract_centroids,4620879.01,unmatched_outside_study_area,,,-73.488361,45.528428
census_tract_centroids,4620879.02,unmatched_outside_study_area,,,-73.499034,45.532705
census_tract_centroids,4620881.01,unmatched_outside_study_area,,,-73.499505,45.523094
census_tract_centroids,4620881.02,unmatched_outside_study_area,,,-73.499794,45.520054
census_tract_centroids,4620889.01,unmatched_outside_study_area,,,-73.449039,45.608829
census_tract_centroids,4620889.02,unmatched_outside_study_area,,,-73.435497,45.629403
census_tract_centroids,4620889.03,unmatched_outside_study_area,,,-73.446038,45.634377
census_tract_centroids,4620740.04,unmatched_outside_study_area,,,-74.134882,45.720572
census_tract_centroids,4620684.10,unmatched_outside_study_area,,,-73.608718,45.712772
census_tract_centroids,4620684.11,unmatched_outside_study_area,,,-73.604969,45.701911
census_tract_centroids,4620888.01,unmatched_outside_study_area,,,-73.396472,45.590784
census_tract_centroids,4620888.02,unmatched_outside_study_area,,,-73.435195,45.601622
census_tract_centroids,4620888.03,unmatched_outside_study_area,,,-73.424179,45.592762
census_tract_centroids,4620687.09,unmatched_outside_study_area,,,-73.720927,45.73342
census_tract_centroids,4620065.01,unmatched_outside_study_area,,,-73.581276,45.494308
census_tract_centroids,4620065.02,unmatched_outside_study_area,,,-73.585068,45.491265
census_tract_centroids,4620066.01,unmatched_outside_study_area,,,-73.57715,45.492191
census_tract_centroids,4620066.02,unmatched_outside_study_area,,,-73.580873,45.489185
census_tract_centroids,4620188.01,unmatched_outside_study_area,,,-73.566342,45.556912
census_tract_centroids,4620188.02,unmatched_outside_study_area,,,-73.559055,45.554548
census_tract_centroids,4620195.01,unmatched_outside_study_area,,,-73.567732,45.578579
census_tract_centroids,4620324.01,unmatched_outside_study_area,,,-73.637397,45.418758
census_tract_centroids,4620324.02,unmatched_outside_study_area,,,-73.632249,45.423682
census_tract_centroids,4620382.01,unmatched_outside_study_area,,,-73.660321,45.470809
census_tract_centroids,4620382.02,unmatched_outside_study_area,,,-73.672936,45.459461
census_tract_centroids,4620462.01,unmatched_outside_study_area,,,-73.851003,45.439185
census_tract_centroids,4620462.02,unmatched_outside_study_area,,,-73.881745,45.433521
census_tract_centroids,4620470.01,unmatched_outside_study_area,,,-73.856719,45.447123
census_tract_centroids,4620512.02,unmatched_outside_study_area,,,-73.850786,45.504723
census_tract_centroids,4620514.01,unmatched_outside_study_area,,,-73.855978,45.482361
census_tract_centroids,4620514.02,unmatched_outside_study_area,,,-73.866429,45.470418
census_tract_centroids,4620521.01,unmatched_outside_study_area,,,-73.834794,45.478786
census_tract_centroids,4620600.01,unmatched_outside_study_area,,,-73.571463,45.591077
census_tract_centroids,4620600.02,unmatched_outside_study_area,,,-73.571083,45.584804
census_tract_centroids,4620600.03,unmatched_outside_study_area,,,-73.580739,45.586811
census_tract_centroids,4620601.01,unmatched_outside_study_area,,,-73.577342,45.580887
census_tract_centroids,4620601.02,unmatched_outside_study_area,,,-73.58404,45.572731
census_tract_centroids,4620602.01,unmatched_outside_study_area,,,-73.586422,45.578891
census_tract_centroids,4620602.02,unmatched_outside_study_area,,,-73.59177,45.572696
census_tract_centroids,4620603.03,unmatched_outside_study_area,,,-73.603739,45.580655
census_tract_centroids,4620604.03,unmatched_outside_study_area,,,-73.607549,45.58556
census_tract_centroids,4620604.04,unmatched_outside_study_area,,,-73.619288,45.587161
census_tract_centroids,4620604.05,unmatched_outside_study_area,,,-73.615068,45.591983
census_tract_centroids,4620605.03,unmatched_outside_study_area,,,-73.593039,45.600472
census_tract_centroids,4620605.04,unmatched_outside_study_area,,,-73.604785,45.603471
census_tract_centroids,4620605.05,unmatched_outside_study_area,,,-73.590363,45.587109
census_tract_centroids,4620628.01,unmatched_outside_study_area,,,-73.659482,45.602287
census_tract_centroids,4620628.02,unmatched_outside_study_area,,,-73.667791,45.60295
census_tract_centroids,4620638.04,unmatched_outside_study_area,,,-73.702971,45.559909
census_tract_centroids,4620641.01,unmatched_outside_study_area,,,-73.714801,45.559461
census_tract_centroids,4620641.02,unmatched_outside_study_area,,,-73.721079,45.554352
census_tract_centroids,4620657.01,unmatched_outside_study_area,,,-73.789858,45.578284
census_tract_centroids,4620657.02,unmatched_outside_study_area,,,-73.803382,45.571288
census_tract_centroids,4620658.01,unmatched_outside_study_area,,,-73.798539,45.585961
census_tract_centroids,4620658.02,unmatched_outside_study_area,,,-73.808776,45.582742
census_tract_centroids,4620658.03,unmatched_outside_study_area,,,-73.818507,45.589121
census_tract_centroids,4620661.01,unmatched_outside_study_area,,,-73.762236,45.638775
census_tract_centroids,4620676.01,unmatched_outside_study_area,,,-73.471965,45.723125
census_tract_centroids,4620676.02,unmatched_outside_study_area,,,-73.476603,45.729858
census_tract_centroids,4620676.03,unmatched_outside_study_area,,,-73.45976,45.738438
census_tract_centroids,4620676.04,unmatched_outside_study_area,,,-73.470376,45.742383
census_tract_centroids,4620687.01,unmatched_outside_study_area,,,-73.671219,45.700964
census_tract_centroids,4620704.01,unmatched_outside_study_area,,,-73.824835,45.622613
census_tract_centroids,4620825.05,unmatched_outside_study_area,,,-73.487759,45.474508
census_tract_centroids,4620826.02,unmatched_outside_study_area,,,-73.456745,45.457147
census_tract_centroids,4620855.01,unmatched_outside_study_area,,,-73.37235,45.52298
census_tract_centroids,4620858.01,unmatched_outside_study_area,,,-73.431725,45.483958
census_tract_centroids,4620858.02,unmatched_outside_study_area,,,-73.441975,45.479621
census_tract_centroids,4620860.01,unmatched_outside_study_area,,,-73.449145,45.48909
census_tract_centroids,4620860.02,unmatched_outside_study_area,,,-73.471069,45.482638
census_tract_centroids,4620863.01,unmatched_outside_study_area,,,-73.503826,45.490265
census_tract_centroids,4620863.02,unmatched_outside_study_area,,,-73.505622,45.500411
census_tract_centroids,4620870.01,unmatched_outside_study_area,,,-73.465415,45.509296
census_tract_centroids,4620870.02,unmatched_outside_study_area,,,-73.459469,45.516768
census_tract_centroids,4620871.01,unmatched_outside_study_area,,,-73.469952,45.520255
census_tract_centroids,4620871.02,unmatched_outside_study_area,,,-73.47315,45.514988
census_tract_centroids,4620873.01,unmatched_outside_study_area,,,-73.48329,45.518607
census_tract_centroids,4620873.02,unmatched_outside_study_area,,,-73.479403,45.524168
census_tract_centroids,4620876.01,unmatched_outside_study_area,,,-73.460069,45.525833
census_tract_centroids,4620884.01,unmatched_outside_study_area,,,-73.522066,45.52658
census_tract_centroids,4620884.02,unmatched_outside_study_area,,,-73.513115,45.533147
census_tract_centroids,4620725.09,unmatched_outside_study_area,,,-73.92184,45.573938
census_tract_centroids,4620903.01,unmatched_outside_study_area,,,-73.317315,45.571482
census_tract_centroids,4620725.10,unmatched_outside_study_area,,,-73.902761,45.578712
census_tract_centroids,4620070.01,unmatched_outside_study_area,,,-73.556398,45.497829
census_tract_centroids,4620069.01,unmatched_outside_study_area,,,-73.565763,45.495363
census_tract_centroids,4620732.03,unmatched_outside_study_area,,,-74.118001,45.492834
census_tract_centroids,4620732.04,unmatched_outside_study_area,,,-74.069983,45.495032
census_tract_centroids,4620129.01,unmatched_outside_study_area,,,-73.583251,45.499581
census_tract_centroids,4620129.02,unmatched_outside_study_area,,,-73.578523,45.503576
census_tract_centroids,4620326.03,unmatched_outside_study_area,,,-73.635368,45.438054
census_tract_centroids,4620383.01,unmatched_outside_study_area,,,-73.6753,45.467225
census_tract_centroids,4620383.02,unmatched_outside_study_area,,,-73.668208,45.477934
census_tract_centroids,4620410.01,unmatched_outside_study_area,,,-73.681088,45.524378
census_tract_centroids,4620410.02,unmatched_outside_study_area,,,-73.672553,45.517326
census_tract_centroids,4620522.01,unmatched_outside_study_area,,,-73.842326,45.469619
census_tract_centroids,4620522.02,unmatched_outside_study_area,,,-73.847654,45.476523
census_tract_centroids,4620594.01,unmatched_outside_study_area,,,-73.571837,45.602289
census_tract_centroids,4620594.02,unmatched_outside_study_area,,,-73.573936,45.617037
census_tract_centroids,4620632.03,unmatched_outside_study_area,,,-73.704905,45.599023
census_tract_centroids,4620647.01,unmatched_outside_study_area,,,-73.751852,45.522879
census_tract_centroids,4620647.02,unmatched_outside_study_area,,,-73.745908,45.531443
census_tract_centroids,4620649.01,unmatched_outside_study_area,,,-73.765776,45.521134
census_tract_centroids,4620649.02,unmatched_outside_study_area,,,-73.771397,45.529843
census_tract_centroids,4620655.01,unmatched_outside_study_area,,,-73.875745,45.550006
census_tract_centroids,4620655.02,unmatched_outside_study_area,,,-73.866009,45.544491
census_tract_centroids,4620677.01,unmatched_outside_study_area,,,-73.435636,45.751171
census_tract_centroids,4620677.02,unmatched_outside_study_area,,,-73.444896,45.754791
census_tract_centroids,4620685.02,unmatched_outside_study_area,,,-73.582792,45.778699
census_tract_centroids,4620703.02,unmatched_outside_study_area,,,-73.806956,45.627503
census_tract_centroids,4620726.01,unmatched_outside_study_area,,,-73.883713,45.566851
census_tract_centroids,4620751.01,unmatched_outside_study_area,,,-73.983389,45.38196
census_tract_centroids,4620751.02,unmatched_outside_study_area,,,-73.980942,45.366998
census_tract_centroids,4620756.03,unmatched_outside_study_area,,,-74.07491,45.408505
census_tract_centroids,4620853.02,unmatched_outside_study_area,,,-73.267043,45.537291
census_tract_centroids,4620854.01,unmatched_outside_study_area,,,-73.327914,45.527232
census_tract_centroids,4620854.02,unmatched_outside_study_area,,,-73.333367,45.548949
census_tract_centroids,4620901.01,unmatched_outside_study_area,,,-73.211631,45.568316
census_tract_centroids,4620901.02,unmatched_outside_study_area,,,-73.203884,45.578346
census_tract_centroids,4620901.03,unmatched_outside_study_area,,,-73.218075,45.587296
census_tract_centroids,4620930.02,unmatched_outside_study_area,,,-73.170878,45.593324
census_tract_centroids,4620776.00,unmatched_outside_study_area,,,-73.83729,45.316686
census_tract_centroids,4620834.00,unmatched_outside_study_area,,,-73.681634,45.295188
census_tract_centroids,4620659.10,unmatched_outside_study_area,,,-73.769619,45.619478
census_tract_centroids,4620659.11,unmatched_outside_study_area,,,-73.781455,45.609328
census_tract_centroids,4620828.05,unmatched_outside_study_area,,,-73.499703,45.384223
census_tract_centroids,4620828.06,unmatched_outside_study_area,,,-73.508598,45.360496
census_tract_centroids,4620120.01,unmatched_outside_study_area,,,-73.660153,45.49164
census_tract_centroids,4620120.02,unmatched_outside_study_area,,,-73.652609,45.488701
census_tract_centroids,4620710.05,unmatched_outside_study_area,,,-73.847012,45.69324
census_tract_centroids,4620710.06,unmatched_outside_study_area,,,-73.876357,45.684499
census_tract_centroids,4620826.13,unmatched_outside_study_area,,,-73.466913,45.440253
census_tract_centroids,4620734.03,unmatched_outside_study_area,,,-74.00273,45.628327
census_tract_centroids,4620734.04,unmatched_outside_study_area,,,-73.953194,45.626926
census_tract_centroids,4620734.05,unmatched_outside_study_area,,,-73.929828,45.664249
census_tract_centroids,4620710.07,unmatched_outside_study_area,,,-73.90876,45.681909
census_tract_centroids,4620710.08,unmatched_outside_study_area,,,-73.893458,45.676053
census_tract_centroids,4620710.09,unmatched_outside_study_area,,,-73.816253,45.665746
census_tract_centroids,4620710.10,unmatched_outside_study_area,,,-73.816193,45.656128
census_tract_centroids,4620710.11,unmatched_outside_study_area,,,-73.816939,45.649741
census_tract_centroids,4620831.08,unmatched_outside_study_area,,,-73.59134,45.373585
census_tract_centroids,4620831.09,unmatched_outside_study_area,,,-73.56426,45.364979
census_tract_centroids,4620055.01,unmatched_outside_study_area,,,-73.554233,45.507159
census_tract_centroids,4620055.02,unmatched_outside_study_area,,,-73.54722,45.498339
census_tract_centroids,4620190.02,unmatched_outside_study_area,,,-73.557446,45.571611
census_tract_centroids,4620187.01,unmatched_outside_study_area,,,-73.558276,45.545717
census_tract_centroids,4620677.05,unmatched_outside_study_area,,,-73.454368,45.757756
census_tract_centroids,4620702.01,unmatched_outside_study_area,,,-73.77396,45.661132
census_tract_centroids,4620702.02,unmatched_outside_study_area,,,-73.788823,45.671533
census_tract_centroids,4620687.04,unmatched_outside_study_area,,,-73.660899,45.706999
census_tract_centroids,4620806.01,unmatched_outside_study_area,,,-73.706558,45.35935
census_tract_centroids,4620806.02,unmatched_outside_study_area,,,-73.700932,45.347174
census_tract_centroids,4620682.02,unmatched_outside_study_area,,,-73.501557,45.75264
census_tract_centroids,4620904.02,unmatched_outside_study_area,,,-73.443761,45.692717
census_tract_centroids,4620637.01,unmatched_outside_study_area,,,-73.715847,45.583551
census_tract_centroids,4620637.02,unmatched_outside_study_area,,,-73.706974,45.573974
census_tract_centroids,4620625.01,unmatched_outside_study_area,,,-73.563176,45.677876
census_tract_centroids,4620625.02,unmatched_outside_study_area,,,-73.587243,45.66944
census_tract_centroids,4620656.01,unmatched_outside_study_area,,,-73.844253,45.552835
census_tract_centroids,4620632.04,unmatched_outside_study_area,,,-73.72159,45.612876
census_tract_centroids,4620657.03,unmatched_outside_study_area,,,-73.812553,45.564429
census_tract_centroids,4620660.01,unmatched_outside_study_area,,,-73.746769,45.614722
census_tract_centroids,4620660.02,unmatched_outside_study_area,,,-73.73822,45.619037
census_tract_centroids,4620660.03,unmatched_outside_study_area,,,-73.730111,45.624539
census_tract_centroids,4620550.02,unmatched_outside_study_area,,,-73.909176,45.486518
census_tract_centroids,4620470.03,unmatched_outside_study_area,,,-73.891052,45.443772
census_tract_centroids,4620453.01,unmatched_outside_study_area,,,-73.810266,45.459186
census_tract_centroids,4620453.02,unmatched_outside_study_area,,,-73.810946,45.469197
census_tract_centroids,4620410.03,unmatched_outside_study_area,,,-73.662011,45.520121
census_tract_centroids,4620417.01,unmatched_outside_study_area,,,-73.70037,45.522426
census_tract_centroids,4620417.02,unmatched_outside_study_area,,,-73.693615,45.515967
census_tract_centroids,4621006.01,unmatched_outside_study_area,,,-73.789481,45.871968
census_tract_centroids,4621006.02,unmatched_outside_study_area,,,-73.743259,45.830398
census_tract_centroids,4621006.03,unmatched_outside_study_area,,,-73.740876,45.815796
census_tract_centroids,4620755.03,unmatched_outside_study_area,,,-74.050756,45.394116
census_tract_centroids,4620755.04,unmatched_outside_study_area,,,-74.028707,45.389237
census_tract_centroids,4620755.05,unmatched_outside_study_area,,,-74.042376,45.381546
census_tract_centroids,4620690.00,unmatched_outside_study_area,,,-73.326898,45.90598
census_tract_centroids,4620691.00,unmatched_outside_study_area,,,-73.283991,45.884983
census_tract_centroids,4620693.00,unmatched_outside_study_area,,,-73.423551,45.825533
census_tract_centroids,4620760.00,unmatched_outside_study_area,,,-74.091879,45.339154
census_tract_centroids,4620781.00,unmatched_outside_study_area,,,-74.003356,45.769963
census_tract_centroids,4620782.00,unmatched_outside_study_area,,,-74.019907,45.77221
census_tract_centroids,4620783.00,unmatched_outside_study_area,,,-74.02323,45.790903
census_tract_centroids,4620784.00,unmatched_outside_study_area,,,-74.00305,45.78865
census_tract_centroids,4620785.00,unmatched_outside_study_area,,,-73.981893,45.794546
census_tract_centroids,4620786.00,unmatched_outside_study_area,,,-73.985491,45.7577
census_tract_centroids,4620788.00,unmatched_outside_study_area,,,-74.007161,45.801188
census_tract_centroids,4620792.00,unmatched_outside_study_area,,,-74.088407,45.81087
census_tract_centroids,4622200.00,unmatched_outside_study_area,,,-73.294758,45.340378
census_tract_centroids,4622201.00,unmatched_outside_study_area,,,-73.304444,45.355823
census_tract_centroids,4622202.00,unmatched_outside_study_area,,,-73.277956,45.350118
census_tract_centroids,4622203.00,unmatched_outside_study_area,,,-73.257492,45.363419
census_tract_centroids,4622204.00,unmatched_outside_study_area,,,-73.2723,45.371296
census_tract_centroids,4622205.00,unmatched_outside_study_area,,,-73.295914,45.3648
census_tract_centroids,4622206.00,unmatched_outside_study_area,,,-73.323314,45.369271
census_tract_centroids,4622207.00,unmatched_outside_study_area,,,-73.370976,45.390037
census_tract_centroids,4622100.00,unmatched_outside_study_area,,,-73.31804,45.300066
census_tract_centroids,4622102.00,unmatched_outside_study_area,,,-73.363651,45.309708
census_tract_centroids,4622103.00,unmatched_outside_study_area,,,-73.384079,45.371509
census_tract_centroids,4622400.00,unmatched_outside_study_area,,,-73.214235,45.313911
census_tract_centroids,4622401.00,unmatched_outside_study_area,,,-73.236391,45.278234
census_tract_centroids,4622300.00,unmatched_outside_study_area,,,-73.238637,45.297743
census_tract_centroids,4622301.00,unmatched_outside_study_area,,,-73.239056,45.307381
census_tract_centroids,4622302.00,unmatched_outside_study_area,,,-73.22787,45.306792
census_tract_centroids,4622303.00,unmatched_outside_study_area,,,-73.215879,45.305763
census_tract_centroids,4622304.00,unmatched_outside_study_area,,,-73.240889,45.31402
census_tract_centroids,4622001.00,unmatched_outside_study_area,,,-73.256533,45.270494
census_tract_centroids,4622002.00,unmatched_outside_study_area,,,-73.290587,45.268397
census_tract_centroids,4622003.00,unmatched_outside_study_area,,,-73.282025,45.296595
census_tract_centroids,4622004.00,unmatched_outside_study_area,,,-73.271997,45.300389
census_tract_centroids,4622005.00,unmatched_outside_study_area,,,-73.260803,45.29741
census_tract_centroids,4622006.00,unmatched_outside_study_area,,,-73.250851,45.296175
census_tract_centroids,4622007.00,unmatched_outside_study_area,,,-73.251629,45.306018
census_tract_centroids,4622008.00,unmatched_outside_study_area,,,-73.261123,45.306075
census_tract_centroids,4622009.00,unmatched_outside_study_area,,,-73.295238,45.308308
census_tract_centroids,4622010.00,unmatched_outside_study_area,,,-73.283428,45.316554
census_tract_centroids,4622011.00,unmatched_outside_study_area,,,-73.257749,45.31205
census_tract_centroids,4622012.00,unmatched_outside_study_area,,,-73.25958,45.319889
